,Provincia,Partido,Localidad,Link_Indec,Velocidad,Conexiones
10412,Mendoza,San Carlos,Pareditas,50091050,10_Mbps,31.0
10413,Mendoza,San Carlos,San Carlos,50091060,10_Mbps,35.0
10414,Mendoza,San Martín,Alto Salvador,50098090,10_Mbps,2.0
10415,Mendoza,San Martín,Alto Verde,50098020,10_Mbps,8.0
10416,Mendoza,San Martín,Chapanay,50098060,10_Mbps,3.0
10417,Mendoza,San Martín,El Espino,50098073,10_Mbps,6.0
10418,Mendoza,San Martín,El Ramblón,50098077,10_Mbps,10.0
10419,Mendoza,San Martín,Montecaseros,50098080,10_Mbps,9.0
10420,Mendoza,San Martín,Nueva California,50098090,10_Mbps,4.0
10421,Mendoza,San Martín,Otros,Sin Datos,10_Mbps,9.0
10422,Mendoza,San Martín,Palmira,50098090,10_Mbps,2.0
10423,Mendoza,San Martín,San Martín,50098100,10_Mbps,87.0
10424,Mendoza,San Martín,Tres Porteñas,50098110,10_Mbps,29.0
10425,Mendoza,San Rafael,25 De Mayo,50105220,10_Mbps,10.0
10426,Mendoza,San Rafael,Cuadro Benegas,50105060,10_Mbps,2.0
10427,Mendoza,San Rafael,Jaime Prats,50105110,10_Mbps,5.0
10428,Mendoza,San Rafael,Monte Comán,50105150,10_Mbps,1.0
10429,Mendoza,San Rafael,Punta Del Agua,50105170,10_Mbps,1.0
10430,Mendoza,San Rafael,Rama Caída,50105180,10_Mbps,47.0
10431,Mendoza,San Rafael,Real Del Padre,50105190,10_Mbps,26.0
10432,Mendoza,San Rafael,San Rafael,50105210,10_Mbps,894.0
10433,Mendoza,San Rafael,Villa Atuel,50105230,10_Mbps,1.0
10434,Mendoza,Santa Rosa,La Dormida,50112040,10_Mbps,28.0
10435,Mendoza,Santa Rosa,Las Catitas,50112050,10_Mbps,37.0
10436,Mendoza,Santa Rosa,Santa Rosa,50112060,10_Mbps,13.0
10437,Mendoza,Tunuyán,Colonia Las Rosas,50119030,10_Mbps,33.0
10438,Mendoza,Tunuyán,Los Sauces,50119050,10_Mbps,23.0
10439,Mendoza,Tunuyán,Tunuyán,50119060,10_Mbps,923.0
10440,Mendoza,Tunuyán,Vista Flores,50119070,10_Mbps,188.0
10441,Mendoza,Tupungato,Cordón Del Plata,50126020,10_Mbps,99.0
10442,Mendoza,Tupungato,San José,50126050,10_Mbps,21.0
10443,Mendoza,Tupungato,Tupungato,50126060,10_Mbps,581.0
10444,Misiones,25 De Mayo,Alba Posse,54119010,10_Mbps,36.0
10445,Misiones,25 De Mayo,Alicia Baja,54119025,10_Mbps,68.0
10446,Misiones,25 De Mayo,Colonia Alicia,54119020,10_Mbps,79.0
10447,Misiones,25 De Mayo,Colonia Aurora,54119030,10_Mbps,110.0
10448,Misiones,25 De Mayo,San Francisco De Asís,54119040,10_Mbps,37.0
10449,Misiones,25 De Mayo,Santa Rita,54119050,10_Mbps,75.0
10450,Misiones,Apóstoles,Apóstoles,54007010,10_Mbps,614.0
10451,Misiones,Apóstoles,San José,54007060,10_Mbps,74.0
10452,Misiones,Cainguás,Aristóbulo Del Valle,54014010,10_Mbps,1202.0
10453,Misiones,Cainguás,Campo Grande,54014020,10_Mbps,316.0
10454,Misiones,Cainguás,Dos De Mayo Núcleo I,54014030,10_Mbps,1.0
10455,Misiones,Cainguás,Dos De Mayo Núcleo Iii,54014050,10_Mbps,125.0
10456,Misiones,Cainguás,Pueblo Illia,54014070,10_Mbps,89.0
10457,Misiones,Cainguás,Salto Encantado,54014080,10_Mbps,11.0
10458,Misiones,Candelaria,Bonpland,54021010,10_Mbps,24.0
10459,Misiones,Candelaria,Candelaria,54021020,10_Mbps,369.0
10460,Misiones,Candelaria,Santa Ana,54021080,10_Mbps,73.0
10461,Misiones,Capital,Garupá,54028010,10_Mbps,1287.0
10462,Misiones,Capital,Posadas,54028030,10_Mbps,1383.0
10463,Misiones,Concepción,Concepción De La Sierra,54035020,10_Mbps,1.0
10464,Misiones,Eldorado,Colonia Victoria,54042010,10_Mbps,2.0
10465,Misiones,Eldorado,Eldorado,54042020,10_Mbps,2752.0
10466,Misiones,Guaraní,El Soberbio,54056010,10_Mbps,729.0
10467,Misiones,Guaraní,Fracrán,54056020,10_Mbps,129.0
10468,Misiones,Guaraní,San Vicente,54056030,10_Mbps,1267.0
10469,Misiones,Iguazú,Esperanza,54063010,10_Mbps,383.0
10470,Misiones,Iguazú,Libertad,54063020,10_Mbps,234.0
10471,Misiones,Iguazú,Puerto Iguazú,54063030,10_Mbps,242.0
10472,Misiones,Iguazú,Wanda,54063040,10_Mbps,473.0
10473,Misiones,Leandro N. Alem,Cerro Azul,54070040,10_Mbps,16.0
10474,Misiones,Leandro N. Alem,Leandro N. Alem,54070070,10_Mbps,331.0
10475,Misiones,Libertador Grl. San Martín,Capioví,54077010,10_Mbps,255.0
10476,Misiones,Libertador Grl. San Martín,Garuhapé,54077030,10_Mbps,204.0
10477,Misiones,Libertador Grl. San Martín,Puerto Rico,54077060,10_Mbps,1487.0
10478,Misiones,Libertador Grl. San Martín,Ruiz De Montoya,54077070,10_Mbps,67.0
10479,Misiones,Libertador Grl. San Martín,San Miguel,54077100,10_Mbps,1.0
10480,Misiones,Montecarlo,Montecarlo,54084030,10_Mbps,448.0
10481,Misiones,Montecarlo,Puerto Piray,54084050,10_Mbps,208.0
10482,Misiones,Oberá,Campo Viera,54091030,10_Mbps,352.0
10483,Misiones,Oberá,Guaraní,54091060,10_Mbps,3.0
10484,Misiones,Oberá,Oberá,54091080,10_Mbps,1277.0
10485,Misiones,Oberá,San Martín,54091110,10_Mbps,1.0
10486,Misiones,San Ignacio,Gobernador Roca,54098050,10_Mbps,139.0
10487,Misiones,San Ignacio,Jardín América,54098080,10_Mbps,185.0
10488,Misiones,San Ignacio,San Ignacio,54098110,10_Mbps,281.0
10489,Misiones,San Ignacio,Santo Pipó,54098120,10_Mbps,128.0
10490,Misiones,San Pedro,Cruce Caballero,54112010,10_Mbps,5.0
10491,Misiones,San Pedro,Paraíso,54112020,10_Mbps,42.0
10492,Misiones,San Pedro,Piñalito Sur,54112030,10_Mbps,3.0
10493,Misiones,San Pedro,San Pedro,54112040,10_Mbps,864.0
10494,Misiones,San Pedro,Tobuna,54112050,10_Mbps,3.0
10495,Neuquen,Aluminé,Aluminé,58007010,10_Mbps,37.0
10496,Neuquen,Aluminé,Moquehue,58007015,10_Mbps,27.0
10497,Neuquen,Aluminé,Villa Pehuenia,58007020,10_Mbps,41.0
10498,Neuquen,Añelo,Añelo,58014010,10_Mbps,108.0
10499,Neuquen,Añelo,San Patricio Del Chañar,58014020,10_Mbps,3.0
10500,Neuquen,Catan Lill,Las Coloradas,58021010,10_Mbps,18.0
10501,Neuquen,Chos Malal,Chos Malal,58042010,10_Mbps,8.0
10502,Neuquen,Chos Malal,Tricao Malal,58042020,10_Mbps,44.0
10503,Neuquen,Confluencia,Centenario,58035030,10_Mbps,11.0
10504,Neuquen,Confluencia,Cutral Có,58035040,10_Mbps,1805.0
10505,Neuquen,Confluencia,El Chocón,58035050,10_Mbps,16.0
10506,Neuquen,Confluencia,Neuquén,58035070,10_Mbps,895.0
10507,Neuquen,Confluencia,Plaza Huincul,58035090,10_Mbps,414.0
10508,Neuquen,Confluencia,Plottier,58035100,10_Mbps,587.0
10509,Neuquen,Confluencia,Senillosa,58035110,10_Mbps,303.0
10510,Neuquen,Confluencia,Villa El Chocón,58035120,10_Mbps,23.0
10511,Neuquen,Huiliches,Junín De Los Andes,58049010,10_Mbps,300.0
10512,Neuquen,Lácar,San Martín De Los Andes,58056010,10_Mbps,114.0
10513,Neuquen,Loncopué,Loncopué,58063020,10_Mbps,310.0
10514,Neuquen,Los Lagos,Villa La Angostura,58070010,10_Mbps,337.0
10515,Neuquen,Minas,Andacollo,58077010,10_Mbps,1.0
10516,Neuquen,Minas,Las Ovejas,58077030,10_Mbps,139.0
10517,Neuquen,Minas,Varvarco,58077060,10_Mbps,18.0
10518,Neuquen,Minas,Villa Del Nahueve,58077070,10_Mbps,15.0
10519,Neuquen,Ñorquín,El Cholar,58084030,10_Mbps,112.0
10520,Neuquen,Ñorquín,El Huecú,58084040,10_Mbps,177.0
10521,Neuquen,Ñorquín,Taquimilán,58084050,10_Mbps,44.0
10522,Neuquen,Pehuenches,Rincón De Los Sauces,58091040,10_Mbps,10.0
10523,Neuquen,Zapala,Zapala,58112040,10_Mbps,1200.0
10524,Rio Negro,25 De Mayo,Aguada De Guerra,62091010,10_Mbps,8.0
10525,Rio Negro,25 De Mayo,Los Menucos,62091060,10_Mbps,21.0
10526,Rio Negro,9 De Julio,Ministro Ramos Mexía,62049030,10_Mbps,60.0
10527,Rio Negro,9 De Julio,Sierra Colorada,62049050,10_Mbps,40.0
10528,Rio Negro,Adolfo Alsina,San Javier,62007080,10_Mbps,330.0
10529,Rio Negro,Adolfo Alsina,Viedma,62007090,10_Mbps,1.0
10530,Rio Negro,Avellaneda,Chimpay,62014030,10_Mbps,2.0
10531,Rio Negro,Avellaneda,Choele Choel,62014040,10_Mbps,8.0
10532,Rio Negro,Avellaneda,Coronel Belisle,62014050,10_Mbps,1.0
10533,Rio Negro,Avellaneda,Darwin,62014060,10_Mbps,4.0
10534,Rio Negro,Avellaneda,Lamarque,62014070,10_Mbps,9.0
10535,Rio Negro,Avellaneda,Luis Beltrán,62014080,10_Mbps,15.0
10536,Rio Negro,Avellaneda,Pomona,62014090,10_Mbps,2.0
10537,Rio Negro,Bariloche,El Bolsón,62021030,10_Mbps,1428.0
10538,Rio Negro,Bariloche,San Carlos De Bariloche,62021060,10_Mbps,1290.0
10539,Rio Negro,El Cuy,Las Perlas,62035040,10_Mbps,74.0
10540,Rio Negro,General Roca,Allen,62042010,10_Mbps,44.0
10541,Rio Negro,General Roca,Chichinales,62042380,10_Mbps,48.0
10542,Rio Negro,General Roca,Cinco Saltos,62042390,10_Mbps,117.0
10543,Rio Negro,General Roca,Cipolletti,62042400,10_Mbps,172.0
10544,Rio Negro,General Roca,Ferri,62042420,10_Mbps,63.0
10545,Rio Negro,General Roca,General Enrique Godoy,62042430,10_Mbps,75.0
10546,Rio Negro,General Roca,General Fernández Oro,62042440,10_Mbps,112.0
10547,Rio Negro,General Roca,General Roca,62042450,10_Mbps,379.0
10548,Rio Negro,General Roca,Ingeniero Luis A. Huergo,62042460,10_Mbps,95.0
10549,Rio Negro,General Roca,Mainqué,62042480,10_Mbps,20.0
10550,Rio Negro,Pichi Mahuida,Colonia Juliá Y Echarren,62063010,10_Mbps,29.0
10551,Rio Negro,Pichi Mahuida,Río Colorado,62063020,10_Mbps,1113.0
10552,Rio Negro,Pilcaniyeu,Dina Huapi,62070020,10_Mbps,1.0
10553,Rio Negro,San Antonio,Playas Doradas,62077020,10_Mbps,151.0
10554,Rio Negro,San Antonio,Puerto San Antonio Este,62077030,10_Mbps,65.0
10555,Rio Negro,San Antonio,Saco Viejo,62077045,10_Mbps,39.0
10556,Rio Negro,San Antonio,San Antonio Oeste,62077050,10_Mbps,567.0
10557,Rio Negro,San Antonio,Sierra Grande,62077060,10_Mbps,1.0
10558,Rio Negro,Valcheta,Valcheta,62084060,10_Mbps,171.0
10559,Salta,Anta,Apolinario Saravia,66007010,10_Mbps,54.0
10560,Salta,Anta,El Quebrachal,66007060,10_Mbps,493.0
10561,Salta,Anta,Gaona,66007070,10_Mbps,76.0
10562,Salta,Anta,General Pizarro,66007080,10_Mbps,50.0
10563,Salta,Anta,Joaquín V. González,66007090,10_Mbps,765.0
10564,Salta,Anta,Las Lajitas,66007100,10_Mbps,2.0
10565,Salta,Anta,Piquete Cabado,66007140,10_Mbps,3.0
10566,Salta,Anta,Río Del Valle,66007150,10_Mbps,1.0
10567,Salta,Cachi,Cachi,66014010,10_Mbps,15.0
10568,Salta,Cachi,Payogasta,66014020,10_Mbps,3.0
10569,Salta,Cafayate,Cafayate,66021010,10_Mbps,234.0
10570,Salta,Capital,Atocha,66028010,10_Mbps,61.0
10571,Salta,Capital,El Tipal - La Almudena,66028010,10_Mbps,16.0
10572,Salta,Capital,La Ciénaga Y Barrio San Rafael,66028030,10_Mbps,9.0
10573,Salta,Capital,Las Costas,66028040,10_Mbps,7.0
10575,Salta,Capital,Villa San Lorenzo,66028060,10_Mbps,107.0
10576,Salta,Cerrillos,Barrio El Congreso,66035030,10_Mbps,15.0
10577,Salta,Cerrillos,Barrio Las Tunas,66035030,10_Mbps,8.0
10578,Salta,Cerrillos,Barrio Los Pinares,66035030,10_Mbps,40.0
10579,Salta,Cerrillos,Cerrillos,66035010,10_Mbps,846.0
10580,Salta,Cerrillos,La Merced,66035020,10_Mbps,867.0
10581,Salta,Cerrillos,San Agustín,66035030,10_Mbps,7.0
10582,Salta,Chicoana,Barrio Finca La Maroma,66042003,10_Mbps,10.0
10583,Salta,Chicoana,Barrio La Rotonda,66042005,10_Mbps,160.0
10584,Salta,Chicoana,Barrio Santa Teresita,66042007,10_Mbps,60.0
10585,Salta,Chicoana,Chicoana,66042010,10_Mbps,225.0
10586,Salta,Chicoana,El Carril,66042020,10_Mbps,862.0
10587,Salta,General Güemes,Campo Santo,66049010,10_Mbps,102.0
10588,Salta,General Güemes,Cobos,66049020,10_Mbps,60.0
10589,Salta,General Güemes,El Bordo,66049030,10_Mbps,61.0
10590,Salta,General Güemes,General Güemes,66049040,10_Mbps,618.0
10591,Salta,Grl. José De San Martín,Aguaray,66056010,10_Mbps,495.0
10592,Salta,Grl. José De San Martín,Campamento Vespucio,66056020,10_Mbps,127.0
10593,Salta,Grl. José De San Martín,Campo Durán,66056040,10_Mbps,1.0
10594,Salta,Grl. José De San Martín,Coronel Cornejo,66056070,10_Mbps,4.0
10595,Salta,Grl. José De San Martín,Dragones,66056080,10_Mbps,61.0
10596,Salta,Grl. José De San Martín,Embarcación,66056090,10_Mbps,589.0
10597,Salta,Grl. José De San Martín,General Ballivián,66056100,10_Mbps,50.0
10598,Salta,Grl. José De San Martín,General Mosconi,66056110,10_Mbps,451.0
10599,Salta,Grl. José De San Martín,Piquirenda,66056190,10_Mbps,1.0
10600,Salta,Grl. José De San Martín,Profesor Salvador Mazza,66056200,10_Mbps,721.0
10601,Salta,Grl. José De San Martín,Tartagal,66056220,10_Mbps,507.0
10602,Salta,Grl. José De San Martín,Tobantirenda,66056230,10_Mbps,3.0
10603,Salta,Grl. José De San Martín,Yacuy,66056250,10_Mbps,3.0
10604,Salta,Guachipas,Guachipas,66063010,10_Mbps,1.0
10605,Salta,Iruya,Iruya,66070010,10_Mbps,68.0
10606,Salta,La Caldera,La Caldera,66077010,10_Mbps,50.0
10607,Salta,La Caldera,Vaqueros,66077020,10_Mbps,190.0
10608,Salta,La Candelaria,El Jardín,66084010,10_Mbps,37.0
10609,Salta,La Candelaria,El Tala,66084020,10_Mbps,41.0
10610,Salta,La Candelaria,La Candelaria,66084030,10_Mbps,36.0
10611,Salta,La Poma,La Poma,66091020,10_Mbps,5.0
10612,Salta,La Viña,Coronel Moldes,66098030,10_Mbps,4.0
10613,Salta,La Viña,La Viña,66098040,10_Mbps,1.0
10614,Salta,Los Andes,Olacapato,66105010,10_Mbps,31.0
10615,Salta,Los Andes,San Antonio De Los Cobres,66105020,10_Mbps,1.0
10616,Salta,Los Andes,Santa Rosa De Los Pastos Grandes,66105030,10_Mbps,28.0
10617,Salta,Los Andes,Tolar Grande,66105040,10_Mbps,21.0
10618,Salta,Metán,El Galpón,66112010,10_Mbps,191.0
10619,Salta,Metán,El Tunal,66112020,10_Mbps,80.0
10620,Salta,Metán,Lumbreras,66112030,10_Mbps,41.0
10621,Salta,Metán,Metán Viejo,66112050,10_Mbps,40.0
10622,Salta,Metán,Río Piedras,66112070,10_Mbps,25.0
10623,Salta,Metán,San José De Metán,66112040,10_Mbps,526.0
10624,Salta,Metán,San José De Orquera,66112080,10_Mbps,15.0
10625,Salta,Molinos,Molinos,66119020,10_Mbps,4.0
10626,Salta,Molinos,Seclantás,66119030,10_Mbps,2.0
10627,Salta,Orán,Aguas Blancas,66126010,10_Mbps,1.0
10628,Salta,Orán,Colonia Santa Rosa,66126020,10_Mbps,15.0
10629,Salta,Orán,Hipólito Yrigoyen,66126040,10_Mbps,604.0
10630,Salta,Orán,Pichanal,66126060,10_Mbps,236.0
10631,Salta,Orán,San Ramón De La Nueva Orán,66126070,10_Mbps,1299.0
10632,Salta,Orán,Urundel,66126080,10_Mbps,1.0
10633,Salta,Rivadavia,Alto De La Sierra,66133010,10_Mbps,1.0
10634,Salta,Rivadavia,Capitán Juan Pagé,66133020,10_Mbps,1.0
10635,Salta,Rivadavia,Coronel Juan Solá,66133030,10_Mbps,64.0
10636,Salta,Rivadavia,Los Blancos,66133050,10_Mbps,4.0
10637,Salta,Rivadavia,Pluma De Pato,66133060,10_Mbps,4.0
10638,Salta,Rivadavia,Rivadavia,66133070,10_Mbps,1.0
10639,Salta,Rivadavia,Santa Victoria Este,66133100,10_Mbps,9.0
10640,Salta,Rosario De La Frontera,Antilla,66140010,10_Mbps,1.0
10641,Salta,Rosario De La Frontera,Copo Quile,66140020,10_Mbps,35.0
10642,Salta,Rosario De La Frontera,El Naranjo,66140030,10_Mbps,39.0
10643,Salta,Rosario De La Frontera,Rosario De La Frontera,66140050,10_Mbps,565.0
10644,Salta,Rosario De Lerma,Campo Quijano,66147010,10_Mbps,394.0
10645,Salta,Rosario De Lerma,La Merced Del Encón,66147015,10_Mbps,189.0
10646,Salta,Rosario De Lerma,La Silleta,66147020,10_Mbps,294.0
10647,Salta,Rosario De Lerma,Rosario De Lerma,66147030,10_Mbps,3090.0
10648,Salta,San Carlos,Angastaco,66154010,10_Mbps,3.0
10649,Salta,San Carlos,Animaná,66154020,10_Mbps,3.0
10650,Salta,San Carlos,San Carlos,66154040,10_Mbps,6.0
10651,Salta,Santa Victoria,Los Toldos,66161030,10_Mbps,1.0
10652,Salta,Santa Victoria,Nazareno,66161040,10_Mbps,61.0
10653,Salta,Santa Victoria,Santa Victoria,66161070,10_Mbps,70.0
10654,San Juan,25 De Mayo,Villa Borjas,70126010,10_Mbps,1.0
10655,San Juan,25 De Mayo,Villa Santa Rosa,70126050,10_Mbps,8.0
10656,San Juan,9 De Julio,9 De Julio,70063040,10_Mbps,5.0
10657,San Juan,9 De Julio,Las Chacritas,70063030,10_Mbps,2.0
10658,San Juan,Albardón,Villa General San Martin,70007010,10_Mbps,16.0
10659,San Juan,Albardón,Villa General San Martín - Campo Afuera,70007020,10_Mbps,92.0
10660,San Juan,Angaco,Villa El Salvador - Villa Sefair,70014020,10_Mbps,3.0
10661,San Juan,Capital,San Juan,70028010,10_Mbps,470.0
10662,San Juan,Caucete,Caucete,70035020,10_Mbps,1032.0
10663,San Juan,Caucete,Villa Independencia,70035080,10_Mbps,3.0
10664,San Juan,Chimbas,Chimbas,70042010,10_Mbps,5.0
10665,San Juan,Chimbas,Villa Paula Albarracin,70042010,10_Mbps,1.0
10666,San Juan,Iglesia,Angualasto,70049010,10_Mbps,61.0
10667,San Juan,Iglesia,Las Flores,70049040,10_Mbps,124.0
10668,San Juan,Iglesia,Rodeo,70049060,10_Mbps,629.0
10669,San Juan,Iglesia,Tudcum,70049070,10_Mbps,102.0
10670,San Juan,Jáchal,Niquivil,70056050,10_Mbps,36.0
10671,San Juan,Jáchal,Pampa Vieja,70056060,10_Mbps,6.0
10672,San Juan,Jáchal,San Isidro,70056070,10_Mbps,56.0
10673,San Juan,Jáchal,Tamberías,70056090,10_Mbps,37.0
10674,San Juan,Jáchal,Villa Mercedes,70056110,10_Mbps,63.0
10675,San Juan,Pocito,Quinto Cuartel,70070030,10_Mbps,5.0
10676,San Juan,Pocito,Villa Aberastain,70070010,10_Mbps,6.0
10677,San Juan,Pocito,Villa Aberastain - La Rinconada,70070040,10_Mbps,643.0
10678,San Juan,Rawson,Rawson,70077010,10_Mbps,20.0
10679,San Juan,Rawson,Villa Bolaños,70077020,10_Mbps,10.0
10680,San Juan,Rawson,Villa Krause,70077020,10_Mbps,68.0
10681,San Juan,Rivadavia,Rivadavia,70084010,10_Mbps,23.0
10682,San Juan,San Martín,Dos Acequias (Est. Los Angacos),70091020,10_Mbps,3.0
10683,San Juan,San Martín,San Isidro (Est. Los Angacos),70091030,10_Mbps,1.0
10684,San Juan,San Martín,Villa Don Bosco (Est. Angaco Sud),70091060,10_Mbps,1.0
10685,San Juan,San Martín,Villa San Martín,70091070,10_Mbps,47.0
10686,San Juan,Santa Lucía,Alto De Sierra,70098010,10_Mbps,2.0
10687,San Juan,Santa Lucía,Santa Lucía,70098010,10_Mbps,13.0
10688,San Juan,Sarmiento,Cañada Honda,70105010,10_Mbps,1.0
10689,San Juan,Sarmiento,Cienaguita,70105020,10_Mbps,1.0
10690,San Juan,Sarmiento,Los Berros,70105070,10_Mbps,5.0
10691,San Juan,Sarmiento,Villa Media Agua,70105100,10_Mbps,171.0
10692,San Juan,Ullum,Villa Ibáñez,70112010,10_Mbps,4.0
10693,San Juan,Zonda,Villa Basilio Nievas,70133010,10_Mbps,2.0
10694,San Luis,Ayacucho,Pampa Grande,74007010,10_Mbps,1.0
10695,San Luis,Chacabuco,Cortaderas,74028020,10_Mbps,1.0
10696,San Luis,Chacabuco,El Algarrobal,74028020,10_Mbps,1.0
10697,San Luis,General Pedernera,Villa Mercedes,74035070,10_Mbps,12335.0
10698,San Luis,La Capital,Alto Pencoso,74056020,10_Mbps,1.0
10699,San Luis,La Capital,Balde,74056030,10_Mbps,1.0
10700,San Luis,La Capital,Desaguadero,74056070,10_Mbps,1.0
10701,San Luis,La Capital,El Volcán,74056080,10_Mbps,21.0
10702,San Luis,La Capital,Juana Koslay,74056100,10_Mbps,361.0
10703,San Luis,La Capital,La Punta,74056105,10_Mbps,575.0
10704,San Luis,La Capital,San Luis,74056150,10_Mbps,7781.0
10705,San Luis,Libertador Grl. San Martín,San Martín,74063070,10_Mbps,1.0
10706,Santa Cruz,Deseado,Caleta Olivia,78014010,10_Mbps,9.0
10707,Santa Cruz,Deseado,Cañadón Seco,78014020,10_Mbps,1.0
10708,Santa Cruz,Deseado,Las Heras,78014060,10_Mbps,1079.0
10709,Santa Cruz,Deseado,Pico Truncado,78014070,10_Mbps,997.0
10710,Santa Cruz,Güer Aike,Río Gallegos,78021040,10_Mbps,12.0
10711,Santa Cruz,Lago Argentino,El Calafate,78028010,10_Mbps,2414.0
10712,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,10_Mbps,2700.0
10713,Santa Fe,9 De Julio,Esteban Rams,82077010,10_Mbps,5.0
10714,Santa Fe,9 De Julio,Gregoria Pérez De Denis (Est. El Nochero),82077030,10_Mbps,7.0
10715,Santa Fe,9 De Julio,Logroño,82077040,10_Mbps,7.0
10716,Santa Fe,9 De Julio,Pozo Borrado,82077060,10_Mbps,12.0
10717,Santa Fe,9 De Julio,San Bernardo,82077065,10_Mbps,12.0
10718,Santa Fe,9 De Julio,Santa Margarita,82077070,10_Mbps,7.0
10719,Santa Fe,9 De Julio,Tostado,82077080,10_Mbps,1170.0
10720,Santa Fe,9 De Julio,Villa Minetti,82077090,10_Mbps,36.0
10721,Santa Fe,Belgrano,Armstrong,82007010,10_Mbps,158.0
10722,Santa Fe,Belgrano,Bouquet,82007020,10_Mbps,47.0
10723,Santa Fe,Belgrano,Las Parejas,82007030,10_Mbps,180.0
10724,Santa Fe,Belgrano,Las Rosas,82007040,10_Mbps,690.0
10725,Santa Fe,Belgrano,Montes De Oca,82007050,10_Mbps,94.0
10726,Santa Fe,Belgrano,Tortugas,82007060,10_Mbps,338.0
10727,Santa Fe,Caseros,Arequito,82014010,10_Mbps,26.0
10728,Santa Fe,Caseros,Arteaga,82014020,10_Mbps,27.0
10729,Santa Fe,Caseros,Bigand,82014040,10_Mbps,1500.0
10730,Santa Fe,Caseros,Casilda,82014050,10_Mbps,1094.0
10731,Santa Fe,Caseros,Chabás,82014060,10_Mbps,546.0
10732,Santa Fe,Caseros,Chañar Ladeado,82014070,10_Mbps,17.0
10733,Santa Fe,Caseros,Los Molinos,82014090,10_Mbps,14.0
10734,Santa Fe,Caseros,San José De La Esquina,82014120,10_Mbps,51.0
10735,Santa Fe,Caseros,Sanford,82014130,10_Mbps,478.0
10736,Santa Fe,Caseros,Villada,82014140,10_Mbps,55.0
10737,Santa Fe,Castellanos,Angélica,82021020,10_Mbps,7.0
10738,Santa Fe,Castellanos,Ataliva,82021030,10_Mbps,136.0
10739,Santa Fe,Castellanos,Bella Italia,82021070,10_Mbps,11.0
10740,Santa Fe,Castellanos,Colonia Margarita,82021110,10_Mbps,13.0
10741,Santa Fe,Castellanos,Coronel Fraga,82021130,10_Mbps,22.0
10742,Santa Fe,Castellanos,Humberto Primo,82021220,10_Mbps,84.0
10743,Santa Fe,Castellanos,Josefina,82021230,10_Mbps,13.0
10744,Santa Fe,Castellanos,Lehmann,82021240,10_Mbps,19.0
10745,Santa Fe,Castellanos,María Juana,82021250,10_Mbps,1651.0
10746,Santa Fe,Castellanos,Plaza Clucellas,82021270,10_Mbps,21.0
10747,Santa Fe,Castellanos,Rafaela,82021310,10_Mbps,286.0
10748,Santa Fe,Castellanos,San Vicente,82021340,10_Mbps,1089.0
10749,Santa Fe,Castellanos,Santa Clara De Saguier,82021350,10_Mbps,7.0
10750,Santa Fe,Castellanos,Sunchales,82021360,10_Mbps,189.0
10751,Santa Fe,Castellanos,Tacural,82021380,10_Mbps,2.0
10752,Santa Fe,Castellanos,Vila,82021390,10_Mbps,419.0
10753,Santa Fe,Constitución,Alcorta,82028010,10_Mbps,250.0
10754,Santa Fe,Constitución,Empalme Villa Constitución,82028070,10_Mbps,227.0
10755,Santa Fe,Constitución,General Gelly,82028090,10_Mbps,3.0
10756,Santa Fe,Constitución,Godoy,82028100,10_Mbps,140.0
10757,Santa Fe,Constitución,Juncal,82028120,10_Mbps,271.0
10758,Santa Fe,Constitución,La Vanguardia,82028130,10_Mbps,3.0
10759,Santa Fe,Constitución,Máximo Paz (Est. Paz),82028140,10_Mbps,1097.0
10760,Santa Fe,Constitución,Pavón,82028150,10_Mbps,40.0
10761,Santa Fe,Constitución,Pavón Arriba,82028160,10_Mbps,391.0
10762,Santa Fe,Constitución,Peyrano,82028170,10_Mbps,793.0
10763,Santa Fe,Constitución,Rueda,82028180,10_Mbps,22.0
10764,Santa Fe,Constitución,Santa Teresa,82028190,10_Mbps,488.0
10765,Santa Fe,Constitución,Sargento Cabral,82028200,10_Mbps,402.0
10766,Santa Fe,Constitución,Villa Constitución,82028230,10_Mbps,702.0
10767,Santa Fe,Garay,Santa Rosa De Calchines,82035050,10_Mbps,48.0
10768,Santa Fe,General López,Aarón Castellanos (Est. Castellanos),82042010,10_Mbps,2.0
10769,Santa Fe,General López,Amenábar,82042020,10_Mbps,98.0
10770,Santa Fe,General López,Carmen,82042050,10_Mbps,1.0
10771,Santa Fe,General López,Carreras,82042060,10_Mbps,7.0
10772,Santa Fe,General López,Christophersen,82042090,10_Mbps,1.0
10773,Santa Fe,General López,Diego De Alvear,82042100,10_Mbps,60.0
10774,Santa Fe,General López,Elortondo,82042110,10_Mbps,399.0
10775,Santa Fe,General López,Firmat,82042120,10_Mbps,108.0
10776,Santa Fe,General López,María Teresa,82042180,10_Mbps,8.0
10777,Santa Fe,General López,Melincué (Est. San Urbano),82042190,10_Mbps,3.0
10778,Santa Fe,General López,Murphy,82042210,10_Mbps,12.0
10779,Santa Fe,General López,Rufino,82042220,10_Mbps,121.0
10780,Santa Fe,General López,San Eduardo,82042230,10_Mbps,234.0
10781,Santa Fe,General López,San Gregorio,82042250,10_Mbps,816.0
10782,Santa Fe,General López,Sancti Spiritu,82042260,10_Mbps,746.0
10783,Santa Fe,General López,Santa Isabel,82042270,10_Mbps,77.0
