,Año,Trimestre,Provincia,Tipo_Acceso,Accesos,Fecha
775,2016,1,Entre Ríos,Banda_Ancha_Fija,174.634,2016-01-01
776,2016,1,Formosa,Banda_Ancha_Fija,28.313,2016-01-01
777,2016,1,Jujuy,Banda_Ancha_Fija,40.287,2016-01-01
778,2016,1,La Pampa,Banda_Ancha_Fija,65.442,2016-01-01
779,2016,1,La Rioja,Banda_Ancha_Fija,16.673,2016-01-01
780,2016,1,Mendoza,Banda_Ancha_Fija,169.257,2016-01-01
781,2016,1,Misiones,Banda_Ancha_Fija,92.951,2016-01-01
782,2016,1,Neuquén,Banda_Ancha_Fija,101.969,2016-01-01
783,2016,1,Río Negro,Banda_Ancha_Fija,98.745,2016-01-01
784,2016,1,Salta,Banda_Ancha_Fija,102.423,2016-01-01
785,2016,1,San Juan,Banda_Ancha_Fija,51.373,2016-01-01
786,2016,1,San Luis,Banda_Ancha_Fija,12.915,2016-01-01
787,2016,1,Santa Cruz,Banda_Ancha_Fija,25.931,2016-01-01
788,2016,1,Santa Fe,Banda_Ancha_Fija,551.378,2016-01-01
789,2016,1,Santiago Del Estero,Banda_Ancha_Fija,37.695,2016-01-01
790,2016,1,Tierra Del Fuego,Banda_Ancha_Fija,29.867,2016-01-01
791,2016,1,Tucumán,Banda_Ancha_Fija,146.596,2016-01-01
792,2015,4,Buenos Aires,Banda_Ancha_Fija,0.0,2015-10-01
793,2015,4,Capital Federal,Banda_Ancha_Fija,0.0,2015-10-01
794,2015,4,Catamarca,Banda_Ancha_Fija,26.459,2015-10-01
795,2015,4,Chaco,Banda_Ancha_Fija,86.537,2015-10-01
796,2015,4,Chubut,Banda_Ancha_Fija,62.279,2015-10-01
797,2015,4,Córdoba,Banda_Ancha_Fija,625.835,2015-10-01
798,2015,4,Corrientes,Banda_Ancha_Fija,85.409,2015-10-01
799,2015,4,Entre Ríos,Banda_Ancha_Fija,173.957,2015-10-01
800,2015,4,Formosa,Banda_Ancha_Fija,28.088,2015-10-01
801,2015,4,Jujuy,Banda_Ancha_Fija,39.922,2015-10-01
802,2015,4,La Pampa,Banda_Ancha_Fija,66.054,2015-10-01
803,2015,4,La Rioja,Banda_Ancha_Fija,16.914,2015-10-01
804,2015,4,Mendoza,Banda_Ancha_Fija,169.251,2015-10-01
805,2015,4,Misiones,Banda_Ancha_Fija,92.846,2015-10-01
806,2015,4,Neuquén,Banda_Ancha_Fija,105.122,2015-10-01
807,2015,4,Río Negro,Banda_Ancha_Fija,98.655,2015-10-01
808,2015,4,Salta,Banda_Ancha_Fija,101.917,2015-10-01
809,2015,4,San Juan,Banda_Ancha_Fija,51.408,2015-10-01
810,2015,4,San Luis,Banda_Ancha_Fija,12.901,2015-10-01
811,2015,4,Santa Cruz,Banda_Ancha_Fija,26.047,2015-10-01
812,2015,4,Santa Fe,Banda_Ancha_Fija,561.045,2015-10-01
813,2015,4,Santiago Del Estero,Banda_Ancha_Fija,39.132,2015-10-01
814,2015,4,Tierra Del Fuego,Banda_Ancha_Fija,29.334,2015-10-01
815,2015,4,Tucumán,Banda_Ancha_Fija,146.053,2015-10-01
816,2015,3,Buenos Aires,Banda_Ancha_Fija,0.0,2015-07-01
817,2015,3,Capital Federal,Banda_Ancha_Fija,0.0,2015-07-01
818,2015,3,Catamarca,Banda_Ancha_Fija,26.08,2015-07-01
819,2015,3,Chaco,Banda_Ancha_Fija,85.354,2015-07-01
820,2015,3,Chubut,Banda_Ancha_Fija,62.143,2015-07-01
821,2015,3,Córdoba,Banda_Ancha_Fija,622.761,2015-07-01
822,2015,3,Corrientes,Banda_Ancha_Fija,84.931,2015-07-01
823,2015,3,Entre Ríos,Banda_Ancha_Fija,172.252,2015-07-01
824,2015,3,Formosa,Banda_Ancha_Fija,27.751,2015-07-01
825,2015,3,Jujuy,Banda_Ancha_Fija,39.548,2015-07-01
826,2015,3,La Pampa,Banda_Ancha_Fija,64.976,2015-07-01
827,2015,3,La Rioja,Banda_Ancha_Fija,16.753,2015-07-01
828,2015,3,Mendoza,Banda_Ancha_Fija,169.261,2015-07-01
829,2015,3,Misiones,Banda_Ancha_Fija,91.615,2015-07-01
830,2015,3,Neuquén,Banda_Ancha_Fija,98.376,2015-07-01
831,2015,3,Río Negro,Banda_Ancha_Fija,98.529,2015-07-01
832,2015,3,Salta,Banda_Ancha_Fija,100.57,2015-07-01
833,2015,3,San Juan,Banda_Ancha_Fija,51.409,2015-07-01
834,2015,3,San Luis,Banda_Ancha_Fija,12.902,2015-07-01
835,2015,3,Santa Cruz,Banda_Ancha_Fija,25.912,2015-07-01
836,2015,3,Santa Fe,Banda_Ancha_Fija,556.097,2015-07-01
837,2015,3,Santiago Del Estero,Banda_Ancha_Fija,39.394,2015-07-01
838,2015,3,Tierra Del Fuego,Banda_Ancha_Fija,33.118,2015-07-01
839,2015,3,Tucumán,Banda_Ancha_Fija,144.272,2015-07-01
840,2015,2,Buenos Aires,Banda_Ancha_Fija,0.0,2015-04-01
841,2015,2,Capital Federal,Banda_Ancha_Fija,0.0,2015-04-01
842,2015,2,Catamarca,Banda_Ancha_Fija,25.666,2015-04-01
843,2015,2,Chaco,Banda_Ancha_Fija,83.832,2015-04-01
844,2015,2,Chubut,Banda_Ancha_Fija,61.745,2015-04-01
845,2015,2,Córdoba,Banda_Ancha_Fija,609.51,2015-04-01
846,2015,2,Corrientes,Banda_Ancha_Fija,83.288,2015-04-01
847,2015,2,Entre Ríos,Banda_Ancha_Fija,169.309,2015-04-01
848,2015,2,Formosa,Banda_Ancha_Fija,27.013,2015-04-01
849,2015,2,Jujuy,Banda_Ancha_Fija,37.72,2015-04-01
850,2015,2,La Pampa,Banda_Ancha_Fija,63.552,2015-04-01
851,2015,2,La Rioja,Banda_Ancha_Fija,16.491,2015-04-01
852,2015,2,Mendoza,Banda_Ancha_Fija,169.259,2015-04-01
853,2015,2,Misiones,Banda_Ancha_Fija,88.512,2015-04-01
854,2015,2,Neuquén,Banda_Ancha_Fija,95.644,2015-04-01
855,2015,2,Río Negro,Banda_Ancha_Fija,97.64,2015-04-01
856,2015,2,Salta,Banda_Ancha_Fija,98.264,2015-04-01
857,2015,2,San Juan,Banda_Ancha_Fija,51.367,2015-04-01
858,2015,2,San Luis,Banda_Ancha_Fija,12.904,2015-04-01
859,2015,2,Santa Cruz,Banda_Ancha_Fija,25.384,2015-04-01
860,2015,2,Santa Fe,Banda_Ancha_Fija,545.739,2015-04-01
861,2015,2,Santiago Del Estero,Banda_Ancha_Fija,39.375,2015-04-01
862,2015,2,Tierra Del Fuego,Banda_Ancha_Fija,32.96,2015-04-01
863,2015,2,Tucumán,Banda_Ancha_Fija,140.635,2015-04-01
864,2015,1,Buenos Aires,Banda_Ancha_Fija,0.0,2015-01-01
865,2015,1,Capital Federal,Banda_Ancha_Fija,0.0,2015-01-01
866,2015,1,Catamarca,Banda_Ancha_Fija,25.312,2015-01-01
867,2015,1,Chaco,Banda_Ancha_Fija,81.329,2015-01-01
868,2015,1,Chubut,Banda_Ancha_Fija,63.327,2015-01-01
869,2015,1,Córdoba,Banda_Ancha_Fija,596.663,2015-01-01
870,2015,1,Corrientes,Banda_Ancha_Fija,81.488,2015-01-01
871,2015,1,Entre Ríos,Banda_Ancha_Fija,165.839,2015-01-01
872,2015,1,Formosa,Banda_Ancha_Fija,26.657,2015-01-01
873,2015,1,Jujuy,Banda_Ancha_Fija,36.608,2015-01-01
874,2015,1,La Pampa,Banda_Ancha_Fija,62.155,2015-01-01
875,2015,1,La Rioja,Banda_Ancha_Fija,16.31,2015-01-01
876,2015,1,Mendoza,Banda_Ancha_Fija,168.355,2015-01-01
877,2015,1,Misiones,Banda_Ancha_Fija,85.139,2015-01-01
878,2015,1,Neuquén,Banda_Ancha_Fija,93.373,2015-01-01
879,2015,1,Río Negro,Banda_Ancha_Fija,96.145,2015-01-01
880,2015,1,Salta,Banda_Ancha_Fija,96.793,2015-01-01
881,2015,1,San Juan,Banda_Ancha_Fija,51.117,2015-01-01
882,2015,1,San Luis,Banda_Ancha_Fija,12.878,2015-01-01
883,2015,1,Santa Cruz,Banda_Ancha_Fija,26.217,2015-01-01
884,2015,1,Santa Fe,Banda_Ancha_Fija,535.64,2015-01-01
885,2015,1,Santiago Del Estero,Banda_Ancha_Fija,39.244,2015-01-01
886,2015,1,Tierra Del Fuego,Banda_Ancha_Fija,32.726,2015-01-01
887,2015,1,Tucumán,Banda_Ancha_Fija,138.184,2015-01-01
888,2014,4,Buenos Aires,Banda_Ancha_Fija,0.0,2014-10-01
889,2014,4,Capital Federal,Banda_Ancha_Fija,0.0,2014-10-01
890,2014,4,Catamarca,Banda_Ancha_Fija,25.472,2014-10-01
891,2014,4,Chaco,Banda_Ancha_Fija,65.998,2014-10-01
892,2014,4,Chubut,Banda_Ancha_Fija,66.557,2014-10-01
893,2014,4,Córdoba,Banda_Ancha_Fija,590.113,2014-10-01
894,2014,4,Corrientes,Banda_Ancha_Fija,65.656,2014-10-01
895,2014,4,Entre Ríos,Banda_Ancha_Fija,140.567,2014-10-01
896,2014,4,Formosa,Banda_Ancha_Fija,26.156,2014-10-01
897,2014,4,Jujuy,Banda_Ancha_Fija,35.999,2014-10-01
898,2014,4,La Pampa,Banda_Ancha_Fija,56.813,2014-10-01
899,2014,4,La Rioja,Banda_Ancha_Fija,16.379,2014-10-01
900,2014,4,Mendoza,Banda_Ancha_Fija,167.766,2014-10-01
901,2014,4,Misiones,Banda_Ancha_Fija,77.222,2014-10-01
902,2014,4,Neuquén,Banda_Ancha_Fija,92.999,2014-10-01
903,2014,4,Río Negro,Banda_Ancha_Fija,95.05,2014-10-01
904,2014,4,Salta,Banda_Ancha_Fija,93.921,2014-10-01
905,2014,4,San Juan,Banda_Ancha_Fija,51.39,2014-10-01
906,2014,4,San Luis,Banda_Ancha_Fija,12.788,2014-10-01
907,2014,4,Santa Cruz,Banda_Ancha_Fija,25.277,2014-10-01
908,2014,4,Santa Fe,Banda_Ancha_Fija,528.459,2014-10-01
909,2014,4,Santiago Del Estero,Banda_Ancha_Fija,39.308,2014-10-01
910,2014,4,Tierra Del Fuego,Banda_Ancha_Fija,28.249,2014-10-01
911,2014,4,Tucumán,Banda_Ancha_Fija,137.329,2014-10-01
912,2014,3,Buenos Aires,Banda_Ancha_Fija,0.0,2014-07-01
913,2014,3,Capital Federal,Banda_Ancha_Fija,0.0,2014-07-01
914,2014,3,Catamarca,Banda_Ancha_Fija,24.665,2014-07-01
915,2014,3,Chaco,Banda_Ancha_Fija,63.71,2014-07-01
916,2014,3,Chubut,Banda_Ancha_Fija,67.13,2014-07-01
917,2014,3,Córdoba,Banda_Ancha_Fija,585.231,2014-07-01
918,2014,3,Corrientes,Banda_Ancha_Fija,63.516,2014-07-01
919,2014,3,Entre Ríos,Banda_Ancha_Fija,136.618,2014-07-01
920,2014,3,Formosa,Banda_Ancha_Fija,25.873,2014-07-01
921,2014,3,Jujuy,Banda_Ancha_Fija,33.739,2014-07-01
922,2014,3,La Pampa,Banda_Ancha_Fija,61.861,2014-07-01
923,2014,3,La Rioja,Banda_Ancha_Fija,15.893,2014-07-01
924,2014,3,Mendoza,Banda_Ancha_Fija,166.184,2014-07-01
925,2014,3,Misiones,Banda_Ancha_Fija,75.327,2014-07-01
926,2014,3,Neuquén,Banda_Ancha_Fija,100.099,2014-07-01
927,2014,3,Río Negro,Banda_Ancha_Fija,96.629,2014-07-01
928,2014,3,Salta,Banda_Ancha_Fija,92.929,2014-07-01
929,2014,3,San Juan,Banda_Ancha_Fija,51.031,2014-07-01
930,2014,3,San Luis,Banda_Ancha_Fija,12.683,2014-07-01
931,2014,3,Santa Cruz,Banda_Ancha_Fija,25.664,2014-07-01
932,2014,3,Santa Fe,Banda_Ancha_Fija,520.196,2014-07-01
933,2014,3,Santiago Del Estero,Banda_Ancha_Fija,37.539,2014-07-01
934,2014,3,Tierra Del Fuego,Banda_Ancha_Fija,28.037,2014-07-01
935,2014,3,Tucumán,Banda_Ancha_Fija,131.978,2014-07-01
936,2014,2,Buenos Aires,Banda_Ancha_Fija,0.0,2014-04-01
937,2014,2,Capital Federal,Banda_Ancha_Fija,0.0,2014-04-01
938,2014,2,Catamarca,Banda_Ancha_Fija,24.66,2014-04-01
939,2014,2,Chaco,Banda_Ancha_Fija,63.243,2014-04-01
940,2014,2,Chubut,Banda_Ancha_Fija,68.503,2014-04-01
941,2014,2,Córdoba,Banda_Ancha_Fija,576.747,2014-04-01
942,2014,2,Corrientes,Banda_Ancha_Fija,62.925,2014-04-01
943,2014,2,Entre Ríos,Banda_Ancha_Fija,135.468,2014-04-01
944,2014,2,Formosa,Banda_Ancha_Fija,25.535,2014-04-01
945,2014,2,Jujuy,Banda_Ancha_Fija,34.359,2014-04-01
946,2014,2,La Pampa,Banda_Ancha_Fija,55.048,2014-04-01
947,2014,2,La Rioja,Banda_Ancha_Fija,15.889,2014-04-01
948,2014,2,Mendoza,Banda_Ancha_Fija,165.046,2014-04-01
949,2014,2,Misiones,Banda_Ancha_Fija,74.689,2014-04-01
950,2014,2,Neuquén,Banda_Ancha_Fija,90.053,2014-04-01
951,2014,2,Río Negro,Banda_Ancha_Fija,94.812,2014-04-01
952,2014,2,Salta,Banda_Ancha_Fija,91.949,2014-04-01
953,2014,2,San Juan,Banda_Ancha_Fija,50.891,2014-04-01
954,2014,2,San Luis,Banda_Ancha_Fija,12.691,2014-04-01
955,2014,2,Santa Cruz,Banda_Ancha_Fija,26.71,2014-04-01
956,2014,2,Santa Fe,Banda_Ancha_Fija,511.753,2014-04-01
957,2014,2,Santiago Del Estero,Banda_Ancha_Fija,38.002,2014-04-01
958,2014,2,Tierra Del Fuego,Banda_Ancha_Fija,27.443,2014-04-01
959,2014,2,Tucumán,Banda_Ancha_Fija,131.981,2014-04-01
960,2014,1,Buenos Aires,Banda_Ancha_Fija,0.0,2014-01-01
961,2014,1,Capital Federal,Banda_Ancha_Fija,0.0,2014-01-01
962,2014,1,Catamarca,Banda_Ancha_Fija,24.209,2014-01-01
963,2014,1,Chaco,Banda_Ancha_Fija,62.52,2014-01-01
964,2014,1,Chubut,Banda_Ancha_Fija,68.205,2014-01-01
965,2014,1,Córdoba,Banda_Ancha_Fija,566.705,2014-01-01
966,2014,1,Corrientes,Banda_Ancha_Fija,62.203,2014-01-01
967,2014,1,Entre Ríos,Banda_Ancha_Fija,134.216,2014-01-01
968,2014,1,Formosa,Banda_Ancha_Fija,25.335,2014-01-01
969,2014,1,Jujuy,Banda_Ancha_Fija,33.825,2014-01-01
970,2014,1,La Pampa,Banda_Ancha_Fija,53.601,2014-01-01
971,2014,1,La Rioja,Banda_Ancha_Fija,15.688,2014-01-01
972,2014,1,Mendoza,Banda_Ancha_Fija,164.084,2014-01-01
973,2014,1,Misiones,Banda_Ancha_Fija,73.95,2014-01-01
974,2014,1,Neuquén,Banda_Ancha_Fija,88.077,2014-01-01
975,2014,1,Río Negro,Banda_Ancha_Fija,93.909,2014-01-01
976,2014,1,Salta,Banda_Ancha_Fija,91.265,2014-01-01
977,2014,1,San Juan,Banda_Ancha_Fija,50.543,2014-01-01
978,2014,1,San Luis,Banda_Ancha_Fija,12.193,2014-01-01
979,2014,1,Santa Cruz,Banda_Ancha_Fija,26.304,2014-01-01
980,2014,1,Santa Fe,Banda_Ancha_Fija,506.0,2014-01-01
981,2014,1,Santiago Del Estero,Banda_Ancha_Fija,37.124,2014-01-01
982,2014,1,Tierra Del Fuego,Banda_Ancha_Fija,27.272,2014-01-01
983,2014,1,Tucumán,Banda_Ancha_Fija,129.944,2014-01-01
984,2024,1,Buenos Aires,Dial_Up,5.9,2024-01-01
985,2024,1,Capital Federal,Dial_Up,2.05,2024-01-01
986,2024,1,Catamarca,Dial_Up,1.0,2024-01-01
987,2024,1,Chaco,Dial_Up,5.0,2024-01-01
989,2024,1,Córdoba,Dial_Up,63.0,2024-01-01
990,2024,1,Corrientes,Dial_Up,3.0,2024-01-01
991,2024,1,Entre Ríos,Dial_Up,20.0,2024-01-01
992,2024,1,Formosa,Dial_Up,0.0,2024-01-01
993,2024,1,Jujuy,Dial_Up,0.0,2024-01-01
994,2024,1,La Pampa,Dial_Up,162.0,2024-01-01
995,2024,1,La Rioja,Dial_Up,4.0,2024-01-01
996,2024,1,Mendoza,Dial_Up,730.0,2024-01-01
997,2024,1,Misiones,Dial_Up,0.0,2024-01-01
998,2024,1,Neuquén,Dial_Up,439.0,2024-01-01
999,2024,1,Río Negro,Dial_Up,515.0,2024-01-01
1000,2024,1,Salta,Dial_Up,5.0,2024-01-01
1001,2024,1,San Juan,Dial_Up,247.0,2024-01-01
1002,2024,1,San Luis,Dial_Up,165.0,2024-01-01
1003,2024,1,Santa Cruz,Dial_Up,187.0,2024-01-01
1004,2024,1,Santa Fe,Dial_Up,106.0,2024-01-01
1005,2024,1,Santiago Del Estero,Dial_Up,2.0,2024-01-01
1006,2024,1,Tierra Del Fuego,Dial_Up,305.0,2024-01-01
1007,2024,1,Tucumán,Dial_Up,27.0,2024-01-01
1008,2023,4,Buenos Aires,Dial_Up,5.9,2023-10-01
1009,2023,4,Capital Federal,Dial_Up,2.05,2023-10-01
1010,2023,4,Catamarca,Dial_Up,1.0,2023-10-01
1011,2023,4,Chaco,Dial_Up,5.0,2023-10-01
1013,2023,4,Córdoba,Dial_Up,63.0,2023-10-01
1014,2023,4,Corrientes,Dial_Up,3.0,2023-10-01
1015,2023,4,Entre Ríos,Dial_Up,20.0,2023-10-01
1016,2023,4,Formosa,Dial_Up,0.0,2023-10-01
1017,2023,4,Jujuy,Dial_Up,0.0,2023-10-01
1018,2023,4,La Pampa,Dial_Up,162.0,2023-10-01
1019,2023,4,La Rioja,Dial_Up,4.0,2023-10-01
1020,2023,4,Mendoza,Dial_Up,730.0,2023-10-01
1021,2023,4,Misiones,Dial_Up,0.0,2023-10-01
1022,2023,4,Neuquén,Dial_Up,439.0,2023-10-01
1023,2023,4,Río Negro,Dial_Up,515.0,2023-10-01
1024,2023,4,Salta,Dial_Up,5.0,2023-10-01
1025,2023,4,San Juan,Dial_Up,247.0,2023-10-01
1026,2023,4,San Luis,Dial_Up,165.0,2023-10-01
1027,2023,4,Santa Cruz,Dial_Up,187.0,2023-10-01
1028,2023,4,Santa Fe,Dial_Up,106.0,2023-10-01
1029,2023,4,Santiago Del Estero,Dial_Up,2.0,2023-10-01
1030,2023,4,Tierra Del Fuego,Dial_Up,305.0,2023-10-01
1031,2023,4,Tucumán,Dial_Up,27.0,2023-10-01
1032,2023,3,Buenos Aires,Dial_Up,5.9,2023-07-01
1033,2023,3,Capital Federal,Dial_Up,2.05,2023-07-01
1034,2023,3,Catamarca,Dial_Up,1.0,2023-07-01
1035,2023,3,Chaco,Dial_Up,5.0,2023-07-01
1037,2023,3,Córdoba,Dial_Up,63.0,2023-07-01
1038,2023,3,Corrientes,Dial_Up,3.0,2023-07-01
1039,2023,3,Entre Ríos,Dial_Up,20.0,2023-07-01
1040,2023,3,Formosa,Dial_Up,0.0,2023-07-01
1041,2023,3,Jujuy,Dial_Up,0.0,2023-07-01
1042,2023,3,La Pampa,Dial_Up,162.0,2023-07-01
1043,2023,3,La Rioja,Dial_Up,4.0,2023-07-01
1044,2023,3,Mendoza,Dial_Up,730.0,2023-07-01
1045,2023,3,Misiones,Dial_Up,0.0,2023-07-01
1046,2023,3,Neuquén,Dial_Up,439.0,2023-07-01
1047,2023,3,Río Negro,Dial_Up,515.0,2023-07-01
1048,2023,3,Salta,Dial_Up,5.0,2023-07-01
1049,2023,3,San Juan,Dial_Up,247.0,2023-07-01
1050,2023,3,San Luis,Dial_Up,165.0,2023-07-01
1051,2023,3,Santa Cruz,Dial_Up,187.0,2023-07-01
1052,2023,3,Santa Fe,Dial_Up,106.0,2023-07-01
1053,2023,3,Santiago Del Estero,Dial_Up,2.0,2023-07-01
1054,2023,3,Tierra Del Fuego,Dial_Up,305.0,2023-07-01
1055,2023,3,Tucumán,Dial_Up,27.0,2023-07-01
1056,2023,2,Buenos Aires,Dial_Up,6.046,2023-04-01
1057,2023,2,Capital Federal,Dial_Up,2.1,2023-04-01
1058,2023,2,Catamarca,Dial_Up,1.0,2023-04-01
1059,2023,2,Chaco,Dial_Up,5.0,2023-04-01
1061,2023,2,Córdoba,Dial_Up,65.0,2023-04-01
1062,2023,2,Corrientes,Dial_Up,4.0,2023-04-01
1063,2023,2,Entre Ríos,Dial_Up,20.0,2023-04-01
1064,2023,2,Formosa,Dial_Up,0.0,2023-04-01
1065,2023,2,Jujuy,Dial_Up,0.0,2023-04-01
1066,2023,2,La Pampa,Dial_Up,166.0,2023-04-01
1067,2023,2,La Rioja,Dial_Up,4.0,2023-04-01
1068,2023,2,Mendoza,Dial_Up,755.0,2023-04-01
1069,2023,2,Misiones,Dial_Up,0.0,2023-04-01
1070,2023,2,Neuquén,Dial_Up,457.0,2023-04-01
1071,2023,2,Río Negro,Dial_Up,531.0,2023-04-01
1072,2023,2,Salta,Dial_Up,5.0,2023-04-01
1073,2023,2,San Juan,Dial_Up,260.0,2023-04-01
1074,2023,2,San Luis,Dial_Up,173.0,2023-04-01
1075,2023,2,Santa Cruz,Dial_Up,192.0,2023-04-01
1076,2023,2,Santa Fe,Dial_Up,108.0,2023-04-01
1077,2023,2,Santiago Del Estero,Dial_Up,2.0,2023-04-01
1078,2023,2,Tierra Del Fuego,Dial_Up,310.0,2023-04-01
1079,2023,2,Tucumán,Dial_Up,29.0,2023-04-01
1080,2023,1,Buenos Aires,Dial_Up,6.199,2023-01-01
1081,2023,1,Capital Federal,Dial_Up,2.145,2023-01-01
1082,2023,1,Catamarca,Dial_Up,1.0,2023-01-01
1083,2023,1,Chaco,Dial_Up,5.0,2023-01-01
1085,2023,1,Córdoba,Dial_Up,68.0,2023-01-01
1086,2023,1,Corrientes,Dial_Up,4.0,2023-01-01
1087,2023,1,Entre Ríos,Dial_Up,22.0,2023-01-01
1088,2023,1,Formosa,Dial_Up,0.0,2023-01-01
1089,2023,1,Jujuy,Dial_Up,0.0,2023-01-01
1090,2023,1,La Pampa,Dial_Up,171.0,2023-01-01
1091,2023,1,La Rioja,Dial_Up,4.0,2023-01-01
1093,2023,1,Misiones,Dial_Up,0.0,2023-01-01
1094,2023,1,Neuquén,Dial_Up,468.0,2023-01-01
1095,2023,1,Río Negro,Dial_Up,548.0,2023-01-01
1096,2023,1,Salta,Dial_Up,5.0,2023-01-01
1097,2023,1,San Juan,Dial_Up,281.0,2023-01-01
1098,2023,1,San Luis,Dial_Up,182.0,2023-01-01
1099,2023,1,Santa Cruz,Dial_Up,198.0,2023-01-01
1100,2023,1,Santa Fe,Dial_Up,110.0,2023-01-01
1101,2023,1,Santiago Del Estero,Dial_Up,2.0,2023-01-01
1102,2023,1,Tierra Del Fuego,Dial_Up,312.0,2023-01-01
1103,2023,1,Tucumán,Dial_Up,30.0,2023-01-01
1104,2022,4,Buenos Aires,Dial_Up,6.199,2022-10-01
1105,2022,4,Capital Federal,Dial_Up,2.145,2022-10-01
1106,2022,4,Catamarca,Dial_Up,1.0,2022-10-01
1107,2022,4,Chaco,Dial_Up,5.0,2022-10-01
1109,2022,4,Córdoba,Dial_Up,68.0,2022-10-01
1110,2022,4,Corrientes,Dial_Up,4.0,2022-10-01
1111,2022,4,Entre Ríos,Dial_Up,22.0,2022-10-01
1112,2022,4,Formosa,Dial_Up,0.0,2022-10-01
1113,2022,4,Jujuy,Dial_Up,0.0,2022-10-01
1114,2022,4,La Pampa,Dial_Up,171.0,2022-10-01
1115,2022,4,La Rioja,Dial_Up,4.0,2022-10-01
1117,2022,4,Misiones,Dial_Up,0.0,2022-10-01
1118,2022,4,Neuquén,Dial_Up,468.0,2022-10-01
1119,2022,4,Río Negro,Dial_Up,548.0,2022-10-01
1120,2022,4,Salta,Dial_Up,5.0,2022-10-01
1121,2022,4,San Juan,Dial_Up,281.0,2022-10-01
1122,2022,4,San Luis,Dial_Up,192.0,2022-10-01
1123,2022,4,Santa Cruz,Dial_Up,198.0,2022-10-01
1124,2022,4,Santa Fe,Dial_Up,110.0,2022-10-01
1125,2022,4,Santiago Del Estero,Dial_Up,2.0,2022-10-01
1126,2022,4,Tierra Del Fuego,Dial_Up,312.0,2022-10-01
1127,2022,4,Tucumán,Dial_Up,30.0,2022-10-01
1128,2022,3,Buenos Aires,Dial_Up,6.199,2022-07-01
1129,2022,3,Capital Federal,Dial_Up,2.145,2022-07-01
1130,2022,3,Catamarca,Dial_Up,1.0,2022-07-01
1131,2022,3,Chaco,Dial_Up,5.0,2022-07-01
1133,2022,3,Córdoba,Dial_Up,68.0,2022-07-01
1134,2022,3,Corrientes,Dial_Up,4.0,2022-07-01
1135,2022,3,Entre Ríos,Dial_Up,22.0,2022-07-01
1136,2022,3,Formosa,Dial_Up,1.0,2022-07-01
1137,2022,3,Jujuy,Dial_Up,0.0,2022-07-01
1138,2022,3,La Pampa,Dial_Up,171.0,2022-07-01
1139,2022,3,La Rioja,Dial_Up,4.0,2022-07-01
1141,2022,3,Misiones,Dial_Up,0.0,2022-07-01
1142,2022,3,Neuquén,Dial_Up,468.0,2022-07-01
1143,2022,3,Río Negro,Dial_Up,548.0,2022-07-01
1144,2022,3,Salta,Dial_Up,5.0,2022-07-01
1145,2022,3,San Juan,Dial_Up,281.0,2022-07-01
1146,2022,3,San Luis,Dial_Up,182.0,2022-07-01
1147,2022,3,Santa Cruz,Dial_Up,198.0,2022-07-01
1148,2022,3,Santa Fe,Dial_Up,110.0,2022-07-01
1149,2022,3,Santiago Del Estero,Dial_Up,2.0,2022-07-01
1150,2022,3,Tierra Del Fuego,Dial_Up,312.0,2022-07-01
1151,2022,3,Tucumán,Dial_Up,30.0,2022-07-01
1152,2022,2,Buenos Aires,Dial_Up,6.199,2022-04-01
1153,2022,2,Capital Federal,Dial_Up,2.145,2022-04-01
1154,2022,2,Catamarca,Dial_Up,1.0,2022-04-01
1155,2022,2,Chaco,Dial_Up,5.0,2022-04-01
1157,2022,2,Córdoba,Dial_Up,68.0,2022-04-01
1158,2022,2,Corrientes,Dial_Up,4.0,2022-04-01
1159,2022,2,Entre Ríos,Dial_Up,22.0,2022-04-01
1160,2022,2,Formosa,Dial_Up,0.0,2022-04-01
1161,2022,2,Jujuy,Dial_Up,0.0,2022-04-01
1162,2022,2,La Pampa,Dial_Up,171.0,2022-04-01
1163,2022,2,La Rioja,Dial_Up,4.0,2022-04-01
1165,2022,2,Misiones,Dial_Up,0.0,2022-04-01
1166,2022,2,Neuquén,Dial_Up,468.0,2022-04-01
1167,2022,2,Río Negro,Dial_Up,548.0,2022-04-01
1168,2022,2,Salta,Dial_Up,5.0,2022-04-01
1169,2022,2,San Juan,Dial_Up,281.0,2022-04-01
1170,2022,2,San Luis,Dial_Up,182.0,2022-04-01
1171,2022,2,Santa Cruz,Dial_Up,198.0,2022-04-01
1172,2022,2,Santa Fe,Dial_Up,110.0,2022-04-01
1173,2022,2,Santiago Del Estero,Dial_Up,2.0,2022-04-01
1174,2022,2,Tierra Del Fuego,Dial_Up,312.0,2022-04-01
1175,2022,2,Tucumán,Dial_Up,30.0,2022-04-01
1176,2022,1,Buenos Aires,Dial_Up,6.293,2022-01-01
1177,2022,1,Capital Federal,Dial_Up,2.163,2022-01-01
1178,2022,1,Catamarca,Dial_Up,1.0,2022-01-01
1179,2022,1,Chaco,Dial_Up,5.0,2022-01-01
1181,2022,1,Córdoba,Dial_Up,74.0,2022-01-01
1182,2022,1,Corrientes,Dial_Up,4.0,2022-01-01
1183,2022,1,Entre Ríos,Dial_Up,22.0,2022-01-01
1184,2022,1,Formosa,Dial_Up,0.0,2022-01-01
1185,2022,1,Jujuy,Dial_Up,0.0,2022-01-01
1186,2022,1,La Pampa,Dial_Up,172.0,2022-01-01
