,Año,Trimestre,Provincia,Tecnologia,Accesos,Fecha
453,2019,3,Santiago Del Estero,Adsl,24556.0,2019-07-01
454,2019,3,Tierra Del Fuego,Adsl,19790.0,2019-07-01
455,2019,3,Tucumán,Adsl,150918.0,2019-07-01
457,2019,2,Capital Federal,Adsl,309937.0,2019-04-01
458,2019,2,Catamarca,Adsl,25682.0,2019-04-01
459,2019,2,Chaco,Adsl,50765.0,2019-04-01
460,2019,2,Chubut,Adsl,37313.0,2019-04-01
461,2019,2,Córdoba,Adsl,314768.0,2019-04-01
462,2019,2,Corrientes,Adsl,53835.0,2019-04-01
463,2019,2,Entre Ríos,Adsl,97081.0,2019-04-01
464,2019,2,Formosa,Adsl,21916.0,2019-04-01
465,2019,2,Jujuy,Adsl,33022.0,2019-04-01
466,2019,2,La Pampa,Adsl,19471.0,2019-04-01
467,2019,2,La Rioja,Adsl,15014.0,2019-04-01
468,2019,2,Mendoza,Adsl,148673.0,2019-04-01
469,2019,2,Misiones,Adsl,55373.0,2019-04-01
470,2019,2,Neuquén,Adsl,43420.0,2019-04-01
471,2019,2,Río Negro,Adsl,67841.0,2019-04-01
472,2019,2,Salta,Adsl,68827.0,2019-04-01
473,2019,2,San Juan,Adsl,51680.0,2019-04-01
474,2019,2,San Luis,Adsl,11130.0,2019-04-01
475,2019,2,Santa Cruz,Adsl,10665.0,2019-04-01
476,2019,2,Santa Fe,Adsl,325420.0,2019-04-01
477,2019,2,Santiago Del Estero,Adsl,24393.0,2019-04-01
478,2019,2,Tierra Del Fuego,Adsl,19790.0,2019-04-01
479,2019,2,Tucumán,Adsl,153121.0,2019-04-01
481,2019,1,Capital Federal,Adsl,328246.0,2019-01-01
482,2019,1,Catamarca,Adsl,26912.0,2019-01-01
483,2019,1,Chaco,Adsl,53409.0,2019-01-01
484,2019,1,Chubut,Adsl,37302.0,2019-01-01
485,2019,1,Córdoba,Adsl,323272.0,2019-01-01
486,2019,1,Corrientes,Adsl,55842.0,2019-01-01
487,2019,1,Entre Ríos,Adsl,100999.0,2019-01-01
488,2019,1,Formosa,Adsl,22570.0,2019-01-01
489,2019,1,Jujuy,Adsl,33248.0,2019-01-01
490,2019,1,La Pampa,Adsl,18832.0,2019-01-01
491,2019,1,La Rioja,Adsl,16367.0,2019-01-01
492,2019,1,Mendoza,Adsl,148524.0,2019-01-01
493,2019,1,Misiones,Adsl,54898.0,2019-01-01
494,2019,1,Neuquén,Adsl,40747.0,2019-01-01
495,2019,1,Río Negro,Adsl,68377.0,2019-01-01
496,2019,1,Salta,Adsl,74426.0,2019-01-01
497,2019,1,San Juan,Adsl,51660.0,2019-01-01
498,2019,1,San Luis,Adsl,11108.0,2019-01-01
499,2019,1,Santa Cruz,Adsl,10659.0,2019-01-01
500,2019,1,Santa Fe,Adsl,340038.0,2019-01-01
501,2019,1,Santiago Del Estero,Adsl,25337.0,2019-01-01
502,2019,1,Tierra Del Fuego,Adsl,19789.0,2019-01-01
503,2019,1,Tucumán,Adsl,159215.0,2019-01-01
505,2018,4,Capital Federal,Adsl,328253.0,2018-10-01
506,2018,4,Catamarca,Adsl,26912.0,2018-10-01
507,2018,4,Chaco,Adsl,53409.0,2018-10-01
508,2018,4,Chubut,Adsl,37215.0,2018-10-01
509,2018,4,Córdoba,Adsl,328854.0,2018-10-01
510,2018,4,Corrientes,Adsl,55842.0,2018-10-01
511,2018,4,Entre Ríos,Adsl,101168.0,2018-10-01
512,2018,4,Formosa,Adsl,22619.0,2018-10-01
513,2018,4,Jujuy,Adsl,33248.0,2018-10-01
514,2018,4,La Pampa,Adsl,18832.0,2018-10-01
515,2018,4,La Rioja,Adsl,16367.0,2018-10-01
516,2018,4,Mendoza,Adsl,148524.0,2018-10-01
517,2018,4,Misiones,Adsl,55500.0,2018-10-01
518,2018,4,Neuquén,Adsl,40747.0,2018-10-01
519,2018,4,Río Negro,Adsl,68377.0,2018-10-01
520,2018,4,Salta,Adsl,74295.0,2018-10-01
521,2018,4,San Juan,Adsl,51660.0,2018-10-01
522,2018,4,San Luis,Adsl,11108.0,2018-10-01
523,2018,4,Santa Cruz,Adsl,10659.0,2018-10-01
524,2018,4,Santa Fe,Adsl,335519.0,2018-10-01
525,2018,4,Santiago Del Estero,Adsl,25339.0,2018-10-01
526,2018,4,Tierra Del Fuego,Adsl,19789.0,2018-10-01
527,2018,4,Tucumán,Adsl,159215.0,2018-10-01
529,2018,3,Capital Federal,Adsl,334353.0,2018-07-01
530,2018,3,Catamarca,Adsl,27553.0,2018-07-01
531,2018,3,Chaco,Adsl,53927.0,2018-07-01
532,2018,3,Chubut,Adsl,58887.0,2018-07-01
533,2018,3,Córdoba,Adsl,337620.0,2018-07-01
534,2018,3,Corrientes,Adsl,56444.0,2018-07-01
535,2018,3,Entre Ríos,Adsl,103318.0,2018-07-01
536,2018,3,Formosa,Adsl,22777.0,2018-07-01
537,2018,3,Jujuy,Adsl,33363.0,2018-07-01
538,2018,3,La Pampa,Adsl,12415.0,2018-07-01
539,2018,3,La Rioja,Adsl,16587.0,2018-07-01
540,2018,3,Mendoza,Adsl,151033.0,2018-07-01
541,2018,3,Misiones,Adsl,56290.0,2018-07-01
542,2018,3,Neuquén,Adsl,46602.0,2018-07-01
543,2018,3,Río Negro,Adsl,68590.0,2018-07-01
544,2018,3,Salta,Adsl,76600.0,2018-07-01
545,2018,3,San Juan,Adsl,54025.0,2018-07-01
546,2018,3,San Luis,Adsl,11096.0,2018-07-01
547,2018,3,Santa Cruz,Adsl,18606.0,2018-07-01
548,2018,3,Santa Fe,Adsl,339126.0,2018-07-01
549,2018,3,Santiago Del Estero,Adsl,25805.0,2018-07-01
550,2018,3,Tierra Del Fuego,Adsl,19365.0,2018-07-01
551,2018,3,Tucumán,Adsl,161209.0,2018-07-01
553,2018,2,Capital Federal,Adsl,342431.0,2018-04-01
554,2018,2,Catamarca,Adsl,27444.0,2018-04-01
555,2018,2,Chaco,Adsl,54134.0,2018-04-01
556,2018,2,Chubut,Adsl,58935.0,2018-04-01
557,2018,2,Córdoba,Adsl,345141.0,2018-04-01
558,2018,2,Corrientes,Adsl,56541.0,2018-04-01
559,2018,2,Entre Ríos,Adsl,104811.0,2018-04-01
560,2018,2,Formosa,Adsl,23543.0,2018-04-01
561,2018,2,Jujuy,Adsl,33571.0,2018-04-01
562,2018,2,La Pampa,Adsl,12416.0,2018-04-01
563,2018,2,La Rioja,Adsl,16663.0,2018-04-01
564,2018,2,Mendoza,Adsl,152938.0,2018-04-01
565,2018,2,Misiones,Adsl,57265.0,2018-04-01
566,2018,2,Neuquén,Adsl,46633.0,2018-04-01
567,2018,2,Río Negro,Adsl,68667.0,2018-04-01
568,2018,2,Salta,Adsl,78386.0,2018-04-01
569,2018,2,San Juan,Adsl,54080.0,2018-04-01
570,2018,2,San Luis,Adsl,11104.0,2018-04-01
571,2018,2,Santa Cruz,Adsl,18615.0,2018-04-01
572,2018,2,Santa Fe,Adsl,337934.0,2018-04-01
573,2018,2,Santiago Del Estero,Adsl,26074.0,2018-04-01
574,2018,2,Tierra Del Fuego,Adsl,19372.0,2018-04-01
575,2018,2,Tucumán,Adsl,160315.0,2018-04-01
577,2018,1,Capital Federal,Adsl,349995.0,2018-01-01
578,2018,1,Catamarca,Adsl,27300.0,2018-01-01
579,2018,1,Chaco,Adsl,54879.0,2018-01-01
580,2018,1,Chubut,Adsl,56375.0,2018-01-01
581,2018,1,Córdoba,Adsl,349342.0,2018-01-01
582,2018,1,Corrientes,Adsl,56937.0,2018-01-01
583,2018,1,Entre Ríos,Adsl,106998.0,2018-01-01
584,2018,1,Formosa,Adsl,23556.0,2018-01-01
585,2018,1,Jujuy,Adsl,33856.0,2018-01-01
586,2018,1,La Pampa,Adsl,10807.0,2018-01-01
587,2018,1,La Rioja,Adsl,16960.0,2018-01-01
588,2018,1,Mendoza,Adsl,152931.0,2018-01-01
589,2018,1,Misiones,Adsl,56311.0,2018-01-01
590,2018,1,Neuquén,Adsl,46714.0,2018-01-01
591,2018,1,Río Negro,Adsl,68769.0,2018-01-01
592,2018,1,Salta,Adsl,79936.0,2018-01-01
593,2018,1,San Juan,Adsl,54080.0,2018-01-01
594,2018,1,San Luis,Adsl,11104.0,2018-01-01
595,2018,1,Santa Cruz,Adsl,18615.0,2018-01-01
596,2018,1,Santa Fe,Adsl,341997.0,2018-01-01
597,2018,1,Santiago Del Estero,Adsl,26788.0,2018-01-01
598,2018,1,Tierra Del Fuego,Adsl,19372.0,2018-01-01
599,2018,1,Tucumán,Adsl,158611.0,2018-01-01
601,2017,4,Capital Federal,Adsl,571363.0,2017-10-01
602,2017,4,Catamarca,Adsl,27083.0,2017-10-01
603,2017,4,Chaco,Adsl,55035.0,2017-10-01
604,2017,4,Chubut,Adsl,56378.0,2017-10-01
605,2017,4,Córdoba,Adsl,349710.0,2017-10-01
606,2017,4,Corrientes,Adsl,56786.0,2017-10-01
607,2017,4,Entre Ríos,Adsl,107764.0,2017-10-01
608,2017,4,Formosa,Adsl,23410.0,2017-10-01
609,2017,4,Jujuy,Adsl,33844.0,2017-10-01
610,2017,4,La Pampa,Adsl,10808.0,2017-10-01
611,2017,4,La Rioja,Adsl,16912.0,2017-10-01
612,2017,4,Mendoza,Adsl,152896.0,2017-10-01
613,2017,4,Misiones,Adsl,56271.0,2017-10-01
614,2017,4,Neuquén,Adsl,46739.0,2017-10-01
615,2017,4,Río Negro,Adsl,68690.0,2017-10-01
616,2017,4,Salta,Adsl,80705.0,2017-10-01
617,2017,4,San Juan,Adsl,54079.0,2017-10-01
618,2017,4,San Luis,Adsl,11104.0,2017-10-01
619,2017,4,Santa Cruz,Adsl,18614.0,2017-10-01
620,2017,4,Santa Fe,Adsl,341680.0,2017-10-01
621,2017,4,Santiago Del Estero,Adsl,27313.0,2017-10-01
622,2017,4,Tierra Del Fuego,Adsl,19372.0,2017-10-01
623,2017,4,Tucumán,Adsl,156583.0,2017-10-01
625,2017,3,Capital Federal,Adsl,583249.0,2017-07-01
626,2017,3,Catamarca,Adsl,26873.0,2017-07-01
627,2017,3,Chaco,Adsl,54888.0,2017-07-01
628,2017,3,Chubut,Adsl,56359.0,2017-07-01
629,2017,3,Córdoba,Adsl,344580.0,2017-07-01
630,2017,3,Corrientes,Adsl,56247.0,2017-07-01
631,2017,3,Entre Ríos,Adsl,107774.0,2017-07-01
632,2017,3,Formosa,Adsl,22647.0,2017-07-01
633,2017,3,Jujuy,Adsl,33796.0,2017-07-01
634,2017,3,La Pampa,Adsl,11378.0,2017-07-01
635,2017,3,La Rioja,Adsl,16638.0,2017-07-01
636,2017,3,Mendoza,Adsl,154036.0,2017-07-01
637,2017,3,Misiones,Adsl,56472.0,2017-07-01
638,2017,3,Neuquén,Adsl,48001.0,2017-07-01
639,2017,3,Río Negro,Adsl,69301.0,2017-07-01
640,2017,3,Salta,Adsl,80782.0,2017-07-01
641,2017,3,San Juan,Adsl,54499.0,2017-07-01
642,2017,3,San Luis,Adsl,11407.0,2017-07-01
643,2017,3,Santa Cruz,Adsl,19220.0,2017-07-01
644,2017,3,Santa Fe,Adsl,322953.0,2017-07-01
645,2017,3,Santiago Del Estero,Adsl,27733.0,2017-07-01
646,2017,3,Tierra Del Fuego,Adsl,21587.0,2017-07-01
647,2017,3,Tucumán,Adsl,154130.0,2017-07-01
649,2017,2,Capital Federal,Adsl,615262.0,2017-04-01
650,2017,2,Catamarca,Adsl,26401.0,2017-04-01
651,2017,2,Chaco,Adsl,54449.0,2017-04-01
652,2017,2,Chubut,Adsl,43994.0,2017-04-01
653,2017,2,Córdoba,Adsl,341748.0,2017-04-01
654,2017,2,Corrientes,Adsl,55262.0,2017-04-01
655,2017,2,Entre Ríos,Adsl,108309.0,2017-04-01
656,2017,2,Formosa,Adsl,22493.0,2017-04-01
657,2017,2,Jujuy,Adsl,33742.0,2017-04-01
658,2017,2,La Pampa,Adsl,12754.0,2017-04-01
659,2017,2,La Rioja,Adsl,16244.0,2017-04-01
660,2017,2,Mendoza,Adsl,153331.0,2017-04-01
661,2017,2,Misiones,Adsl,56752.0,2017-04-01
662,2017,2,Neuquén,Adsl,51794.0,2017-04-01
663,2017,2,Río Negro,Adsl,67038.0,2017-04-01
664,2017,2,Salta,Adsl,80184.0,2017-04-01
665,2017,2,San Juan,Adsl,48670.0,2017-04-01
666,2017,2,San Luis,Adsl,11432.0,2017-04-01
667,2017,2,Santa Cruz,Adsl,15311.0,2017-04-01
668,2017,2,Santa Fe,Adsl,329813.0,2017-04-01
669,2017,2,Santiago Del Estero,Adsl,28337.0,2017-04-01
670,2017,2,Tierra Del Fuego,Adsl,22636.0,2017-04-01
671,2017,2,Tucumán,Adsl,149013.0,2017-04-01
673,2017,1,Capital Federal,Adsl,428801.0,2017-01-01
674,2017,1,Catamarca,Adsl,26020.0,2017-01-01
675,2017,1,Chaco,Adsl,54430.0,2017-01-01
676,2017,1,Chubut,Adsl,43994.0,2017-01-01
677,2017,1,Córdoba,Adsl,335673.0,2017-01-01
678,2017,1,Corrientes,Adsl,54993.0,2017-01-01
679,2017,1,Entre Ríos,Adsl,108509.0,2017-01-01
680,2017,1,Formosa,Adsl,22438.0,2017-01-01
681,2017,1,Jujuy,Adsl,33869.0,2017-01-01
682,2017,1,La Pampa,Adsl,12754.0,2017-01-01
683,2017,1,La Rioja,Adsl,16180.0,2017-01-01
684,2017,1,Mendoza,Adsl,153326.0,2017-01-01
685,2017,1,Misiones,Adsl,57363.0,2017-01-01
686,2017,1,Neuquén,Adsl,51771.0,2017-01-01
687,2017,1,Río Negro,Adsl,67075.0,2017-01-01
688,2017,1,Salta,Adsl,79837.0,2017-01-01
689,2017,1,San Juan,Adsl,48670.0,2017-01-01
690,2017,1,San Luis,Adsl,11432.0,2017-01-01
691,2017,1,Santa Cruz,Adsl,15502.0,2017-01-01
692,2017,1,Santa Fe,Adsl,327458.0,2017-01-01
693,2017,1,Santiago Del Estero,Adsl,29616.0,2017-01-01
694,2017,1,Tierra Del Fuego,Adsl,22636.0,2017-01-01
695,2017,1,Tucumán,Adsl,147373.0,2017-01-01
697,2016,4,Capital Federal,Adsl,434835.0,2016-10-01
698,2016,4,Catamarca,Adsl,26735.0,2016-10-01
699,2016,4,Chaco,Adsl,54974.0,2016-10-01
700,2016,4,Chubut,Adsl,43994.0,2016-10-01
701,2016,4,Córdoba,Adsl,337368.0,2016-10-01
702,2016,4,Corrientes,Adsl,54981.0,2016-10-01
703,2016,4,Entre Ríos,Adsl,109359.0,2016-10-01
704,2016,4,Formosa,Adsl,22400.0,2016-10-01
705,2016,4,Jujuy,Adsl,33838.0,2016-10-01
706,2016,4,La Pampa,Adsl,12754.0,2016-10-01
707,2016,4,La Rioja,Adsl,16270.0,2016-10-01
708,2016,4,Mendoza,Adsl,153320.0,2016-10-01
709,2016,4,Misiones,Adsl,57983.0,2016-10-01
710,2016,4,Neuquén,Adsl,51742.0,2016-10-01
711,2016,4,Río Negro,Adsl,67057.0,2016-10-01
712,2016,4,Salta,Adsl,79389.0,2016-10-01
713,2016,4,San Juan,Adsl,48670.0,2016-10-01
714,2016,4,San Luis,Adsl,11432.0,2016-10-01
715,2016,4,Santa Cruz,Adsl,15607.0,2016-10-01
716,2016,4,Santa Fe,Adsl,326721.0,2016-10-01
717,2016,4,Santiago Del Estero,Adsl,30192.0,2016-10-01
718,2016,4,Tierra Del Fuego,Adsl,22636.0,2016-10-01
719,2016,4,Tucumán,Adsl,146995.0,2016-10-01
721,2016,3,Capital Federal,Adsl,447726.0,2016-07-01
722,2016,3,Catamarca,Adsl,26689.0,2016-07-01
723,2016,3,Chaco,Adsl,56251.0,2016-07-01
724,2016,3,Chubut,Adsl,43987.0,2016-07-01
725,2016,3,Córdoba,Adsl,348481.0,2016-07-01
726,2016,3,Corrientes,Adsl,55934.0,2016-07-01
727,2016,3,Entre Ríos,Adsl,112588.0,2016-07-01
728,2016,3,Formosa,Adsl,21800.0,2016-07-01
729,2016,3,Jujuy,Adsl,34250.0,2016-07-01
730,2016,3,La Pampa,Adsl,12751.0,2016-07-01
731,2016,3,La Rioja,Adsl,16891.0,2016-07-01
732,2016,3,Mendoza,Adsl,153233.0,2016-07-01
733,2016,3,Misiones,Adsl,59776.0,2016-07-01
734,2016,3,Neuquén,Adsl,51752.0,2016-07-01
735,2016,3,Río Negro,Adsl,67043.0,2016-07-01
736,2016,3,Salta,Adsl,80866.0,2016-07-01
737,2016,3,San Juan,Adsl,48670.0,2016-07-01
738,2016,3,San Luis,Adsl,11432.0,2016-07-01
739,2016,3,Santa Cruz,Adsl,15570.0,2016-07-01
740,2016,3,Santa Fe,Adsl,334911.0,2016-07-01
741,2016,3,Santiago Del Estero,Adsl,31730.0,2016-07-01
742,2016,3,Tierra Del Fuego,Adsl,22636.0,2016-07-01
743,2016,3,Tucumán,Adsl,147259.0,2016-07-01
745,2016,2,Capital Federal,Adsl,450644.0,2016-04-01
746,2016,2,Catamarca,Adsl,26262.0,2016-04-01
747,2016,2,Chaco,Adsl,56112.0,2016-04-01
748,2016,2,Chubut,Adsl,43977.0,2016-04-01
749,2016,2,Córdoba,Adsl,348891.0,2016-04-01
750,2016,2,Corrientes,Adsl,55511.0,2016-04-01
751,2016,2,Entre Ríos,Adsl,112809.0,2016-04-01
752,2016,2,Formosa,Adsl,22101.0,2016-04-01
753,2016,2,Jujuy,Adsl,33758.0,2016-04-01
754,2016,2,La Pampa,Adsl,12754.0,2016-04-01
755,2016,2,La Rioja,Adsl,16691.0,2016-04-01
756,2016,2,Mendoza,Adsl,153321.0,2016-04-01
757,2016,2,Misiones,Adsl,59573.0,2016-04-01
758,2016,2,Neuquén,Adsl,51742.0,2016-04-01
759,2016,2,Río Negro,Adsl,67031.0,2016-04-01
760,2016,2,Salta,Adsl,79438.0,2016-04-01
761,2016,2,San Juan,Adsl,48670.0,2016-04-01
762,2016,2,San Luis,Adsl,11432.0,2016-04-01
763,2016,2,Santa Cruz,Adsl,15453.0,2016-04-01
764,2016,2,Santa Fe,Adsl,336244.0,2016-04-01
765,2016,2,Santiago Del Estero,Adsl,32101.0,2016-04-01
766,2016,2,Tierra Del Fuego,Adsl,22636.0,2016-04-01
767,2016,2,Tucumán,Adsl,145486.0,2016-04-01
769,2016,1,Capital Federal,Adsl,454425.0,2016-01-01
770,2016,1,Catamarca,Adsl,26096.0,2016-01-01
771,2016,1,Chaco,Adsl,56353.0,2016-01-01
772,2016,1,Chubut,Adsl,43967.0,2016-01-01
773,2016,1,Córdoba,Adsl,350884.0,2016-01-01
774,2016,1,Corrientes,Adsl,55454.0,2016-01-01
775,2016,1,Entre Ríos,Adsl,113101.0,2016-01-01
776,2016,1,Formosa,Adsl,21852.0,2016-01-01
777,2016,1,Jujuy,Adsl,33481.0,2016-01-01
778,2016,1,La Pampa,Adsl,12754.0,2016-01-01
779,2016,1,La Rioja,Adsl,16645.0,2016-01-01
780,2016,1,Mendoza,Adsl,153299.0,2016-01-01
781,2016,1,Misiones,Adsl,59538.0,2016-01-01
782,2016,1,Neuquén,Adsl,51702.0,2016-01-01
783,2016,1,Río Negro,Adsl,66894.0,2016-01-01
784,2016,1,Salta,Adsl,78973.0,2016-01-01
785,2016,1,San Juan,Adsl,48670.0,2016-01-01
786,2016,1,San Luis,Adsl,11432.0,2016-01-01
787,2016,1,Santa Cruz,Adsl,15654.0,2016-01-01
788,2016,1,Santa Fe,Adsl,338052.0,2016-01-01
789,2016,1,Santiago Del Estero,Adsl,32838.0,2016-01-01
790,2016,1,Tierra Del Fuego,Adsl,22636.0,2016-01-01
791,2016,1,Tucumán,Adsl,144233.0,2016-01-01
793,2015,4,Capital Federal,Adsl,455427.0,2015-10-01
794,2015,4,Catamarca,Adsl,26180.0,2015-10-01
795,2015,4,Chaco,Adsl,56818.0,2015-10-01
796,2015,4,Chubut,Adsl,43968.0,2015-10-01
797,2015,4,Córdoba,Adsl,353530.0,2015-10-01
798,2015,4,Corrientes,Adsl,55681.0,2015-10-01
799,2015,4,Entre Ríos,Adsl,113983.0,2015-10-01
800,2015,4,Formosa,Adsl,21734.0,2015-10-01
801,2015,4,Jujuy,Adsl,32934.0,2015-10-01
802,2015,4,La Pampa,Adsl,12755.0,2015-10-01
803,2015,4,La Rioja,Adsl,16886.0,2015-10-01
804,2015,4,Mendoza,Adsl,153293.0,2015-10-01
805,2015,4,Misiones,Adsl,60252.0,2015-10-01
806,2015,4,Neuquén,Adsl,51680.0,2015-10-01
807,2015,4,Río Negro,Adsl,66851.0,2015-10-01
808,2015,4,Salta,Adsl,78744.0,2015-10-01
809,2015,4,San Juan,Adsl,48670.0,2015-10-01
810,2015,4,San Luis,Adsl,11432.0,2015-10-01
811,2015,4,Santa Cruz,Adsl,15614.0,2015-10-01
812,2015,4,Santa Fe,Adsl,339843.0,2015-10-01
813,2015,4,Santiago Del Estero,Adsl,33582.0,2015-10-01
814,2015,4,Tierra Del Fuego,Adsl,22636.0,2015-10-01
815,2015,4,Tucumán,Adsl,144188.0,2015-10-01
817,2015,3,Capital Federal,Adsl,454815.0,2015-07-01
818,2015,3,Catamarca,Adsl,25801.0,2015-07-01
819,2015,3,Chaco,Adsl,56282.0,2015-07-01
820,2015,3,Chubut,Adsl,43964.0,2015-07-01
821,2015,3,Córdoba,Adsl,351692.0,2015-07-01
822,2015,3,Corrientes,Adsl,55792.0,2015-07-01
823,2015,3,Entre Ríos,Adsl,113909.0,2015-07-01
824,2015,3,Formosa,Adsl,21573.0,2015-07-01
825,2015,3,Jujuy,Adsl,32598.0,2015-07-01
826,2015,3,La Pampa,Adsl,12755.0,2015-07-01
827,2015,3,La Rioja,Adsl,16725.0,2015-07-01
828,2015,3,Mendoza,Adsl,153299.0,2015-07-01
829,2015,3,Misiones,Adsl,59921.0,2015-07-01
830,2015,3,Neuquén,Adsl,47102.0,2015-07-01
831,2015,3,Río Negro,Adsl,66806.0,2015-07-01
832,2015,3,Salta,Adsl,78064.0,2015-07-01
833,2015,3,San Juan,Adsl,48670.0,2015-07-01
834,2015,3,San Luis,Adsl,11432.0,2015-07-01
835,2015,3,Santa Cruz,Adsl,15540.0,2015-07-01
836,2015,3,Santa Fe,Adsl,337042.0,2015-07-01
837,2015,3,Santiago Del Estero,Adsl,33886.0,2015-07-01
838,2015,3,Tierra Del Fuego,Adsl,22636.0,2015-07-01
839,2015,3,Tucumán,Adsl,142925.0,2015-07-01
841,2015,2,Capital Federal,Adsl,453178.0,2015-04-01
842,2015,2,Catamarca,Adsl,25387.0,2015-04-01
843,2015,2,Chaco,Adsl,55767.0,2015-04-01
844,2015,2,Chubut,Adsl,43949.0,2015-04-01
845,2015,2,Córdoba,Adsl,348130.0,2015-04-01
846,2015,2,Corrientes,Adsl,55238.0,2015-04-01
847,2015,2,Entre Ríos,Adsl,113378.0,2015-04-01
848,2015,2,Formosa,Adsl,21097.0,2015-04-01
849,2015,2,Jujuy,Adsl,32183.0,2015-04-01
850,2015,2,La Pampa,Adsl,12756.0,2015-04-01
851,2015,2,La Rioja,Adsl,16463.0,2015-04-01
852,2015,2,Mendoza,Adsl,153301.0,2015-04-01
853,2015,2,Misiones,Adsl,59179.0,2015-04-01
854,2015,2,Neuquén,Adsl,47078.0,2015-04-01
855,2015,2,Río Negro,Adsl,66738.0,2015-04-01
856,2015,2,Salta,Adsl,77214.0,2015-04-01
857,2015,2,San Juan,Adsl,48670.0,2015-04-01
858,2015,2,San Luis,Adsl,11432.0,2015-04-01
859,2015,2,Santa Cruz,Adsl,15343.0,2015-04-01
860,2015,2,Santa Fe,Adsl,333117.0,2015-04-01
861,2015,2,Santiago Del Estero,Adsl,33873.0,2015-04-01
862,2015,2,Tierra Del Fuego,Adsl,22636.0,2015-04-01
863,2015,2,Tucumán,Adsl,139944.0,2015-04-01
865,2015,1,Capital Federal,Adsl,454934.0,2015-01-01
866,2015,1,Catamarca,Adsl,25033.0,2015-01-01
867,2015,1,Chaco,Adsl,54952.0,2015-01-01
868,2015,1,Chubut,Adsl,45645.0,2015-01-01
869,2015,1,Córdoba,Adsl,343883.0,2015-01-01
870,2015,1,Corrientes,Adsl,54649.0,2015-01-01
871,2015,1,Entre Ríos,Adsl,112363.0,2015-01-01
872,2015,1,Formosa,Adsl,21022.0,2015-01-01
873,2015,1,Jujuy,Adsl,31505.0,2015-01-01
874,2015,1,La Pampa,Adsl,13143.0,2015-01-01
875,2015,1,La Rioja,Adsl,16282.0,2015-01-01
876,2015,1,Mendoza,Adsl,152433.0,2015-01-01
877,2015,1,Misiones,Adsl,58262.0,2015-01-01
878,2015,1,Neuquén,Adsl,47518.0,2015-01-01
879,2015,1,Río Negro,Adsl,66274.0,2015-01-01
880,2015,1,Salta,Adsl,76280.0,2015-01-01
881,2015,1,San Juan,Adsl,48441.0,2015-01-01
882,2015,1,San Luis,Adsl,11414.0,2015-01-01
883,2015,1,Santa Cruz,Adsl,16215.0,2015-01-01
884,2015,1,Santa Fe,Adsl,328809.0,2015-01-01
885,2015,1,Santiago Del Estero,Adsl,33813.0,2015-01-01
886,2015,1,Tierra Del Fuego,Adsl,22291.0,2015-01-01
887,2015,1,Tucumán,Adsl,137857.0,2015-01-01
889,2014,4,Capital Federal,Adsl,455785.0,2014-10-01
890,2014,4,Catamarca,Adsl,25192.0,2014-10-01
891,2014,4,Chaco,Adsl,55024.0,2014-10-01
892,2014,4,Chubut,Adsl,48539.0,2014-10-01
893,2014,4,Córdoba,Adsl,345157.0,2014-10-01
894,2014,4,Corrientes,Adsl,54754.0,2014-10-01
895,2014,4,Entre Ríos,Adsl,112291.0,2014-10-01
896,2014,4,Formosa,Adsl,21245.0,2014-10-01
897,2014,4,Jujuy,Adsl,31349.0,2014-10-01
898,2014,4,La Pampa,Adsl,16043.0,2014-10-01
899,2014,4,La Rioja,Adsl,16352.0,2014-10-01
900,2014,4,Mendoza,Adsl,151797.0,2014-10-01
901,2014,4,Misiones,Adsl,58435.0,2014-10-01
902,2014,4,Neuquén,Adsl,47721.0,2014-10-01
903,2014,4,Río Negro,Adsl,66307.0,2014-10-01
904,2014,4,Salta,Adsl,76026.0,2014-10-01
905,2014,4,San Juan,Adsl,48653.0,2014-10-01
906,2014,4,San Luis,Adsl,11419.0,2014-10-01
907,2014,4,Santa Cruz,Adsl,17553.0,2014-10-01
908,2014,4,Santa Fe,Adsl,335267.0,2014-10-01
909,2014,4,Santiago Del Estero,Adsl,34110.0,2014-10-01
910,2014,4,Tierra Del Fuego,Adsl,21948.0,2014-10-01
911,2014,4,Tucumán,Adsl,137093.0,2014-10-01
913,2014,3,Capital Federal,Adsl,450155.0,2014-07-01
914,2014,3,Catamarca,Adsl,24380.0,2014-07-01
915,2014,3,Chaco,Adsl,53321.0,2014-07-01
916,2014,3,Chubut,Adsl,49219.0,2014-07-01
917,2014,3,Córdoba,Adsl,340212.0,2014-07-01
918,2014,3,Corrientes,Adsl,52957.0,2014-07-01
919,2014,3,Entre Ríos,Adsl,108907.0,2014-07-01
920,2014,3,Formosa,Adsl,21021.0,2014-07-01
921,2014,3,Jujuy,Adsl,30128.0,2014-07-01
922,2014,3,La Pampa,Adsl,16051.0,2014-07-01
923,2014,3,La Rioja,Adsl,15864.0,2014-07-01
924,2014,3,Mendoza,Adsl,150120.0,2014-07-01
925,2014,3,Misiones,Adsl,56933.0,2014-07-01
926,2014,3,Neuquén,Adsl,54458.0,2014-07-01
927,2014,3,Río Negro,Adsl,65264.0,2014-07-01
928,2014,3,Salta,Adsl,73828.0,2014-07-01
929,2014,3,San Juan,Adsl,48272.0,2014-07-01
930,2014,3,San Luis,Adsl,11303.0,2014-07-01
931,2014,3,Santa Cruz,Adsl,17862.0,2014-07-01
932,2014,3,Santa Fe,Adsl,325577.0,2014-07-01
